singleSig,dualSig,referenceSignal,singleMTR,dualMTR,ihMTR,MTsatSingle,MTsatDual,ihMTsat,acqTime,ihMTR_SNR,ihMTR_SNR_eff,ihMTsatSNR,ihMTsatSNReff
0.039935978507147,0.0392698145337221,0.0516664069111356,0.227041691212717,0.239935252295273,0.0128935610825557,0.0170202996418988,0.0182448770713312,0.00122457742943233,242.985,1.08778093595939,0.00447674109907768,1.08839617435853,0.00447927310063802
0.0397347833563633,0.0392538774085336,0.0516664069111356,0.230935810483093,0.240243714333593,0.00930790385050053,0.0173871361916857,0.0182746252532714,0.000887489061585704,242.985,0.785293446120125,0.00323185976961592,0.78941339575892,0.0032488153415187
0.0395789036402229,0.0392276262784752,0.0516664069111356,0.233952852415358,0.240751803276249,0.00679895086089163,0.0176713496880247,0.0183236255205012,0.000652275832476581,242.985,0.573624690976054,0.00236074116087847,0.579639614121745,0.00238549545906844
0.0397147387222081,0.0391491646979268,0.0516664069111356,0.231323773094653,0.242270422147567,0.010946649052914,0.0174236833172331,0.0184700816313661,0.00104639831413298,242.985,0.923541625849259,0.00380081744078548,0.92619003817877,0.00381171692976427
0.0424658010767102,0.0416880827847354,0.0498239455367972,0.147682893853773,0.163292221529368,0.015609327675595,0.0123920594076707,0.0138697192933938,0.00147765988572311,188.988333333333,1.2699055188695,0.00671949160284762,1.268553318299,0.00671233666081154
0.0413291938338717,0.0406025705646953,0.0498239455367972,0.170495363452334,0.185079179754874,0.0145838163025404,0.0145674376477534,0.0160144485753325,0.00144701092757901,188.988333333333,1.18648671574899,0.00627809502746546,1.18592308790766,0.00627511268547968
0.041114403450771,0.040575722477627,0.0498239455367972,0.174806350484504,0.185618038867275,0.0108116883827707,0.0149896539697845,0.0160684859898134,0.0010788320200289,188.988333333333,0.879628072227678,0.00465440409316807,0.88284363439525,0.00467141869989462
0.0406410246377919,0.0404153454942755,0.0498239455367972,0.184307380719644,0.188836912475609,0.00452953175596442,0.0159370516762119,0.0163954480832288,0.000458396407016951,188.988333333333,0.36852997780974,0.00195001443374674,0.375957167442606,0.00198931415930052
0.0403991108881051,0.0394421750471153,0.0498239455367972,0.189162751908748,0.208369095980457,0.0192063440717086,0.0164289232871918,0.0184323365000719,0.00200341321288012,188.988333333333,1.56247757233653,0.00826758744721383,1.5558124438626,0.00823232004019263
0.0401553038738159,0.0394573970998959,0.0498239455367972,0.194056122188086,0.208063579172893,0.0140074569848068,0.0169316450314229,0.0183994606936474,0.00146781566222441,188.988333333333,1.13960245849816,0.00603001486069596,1.13960825355572,0.00603004552426895
0.0399651042974973,0.0394523495169336,0.0498239455367972,0.197873555236983,0.208164887547971,0.0102913323109873,0.017325546230253,0.0184103622036324,0.00108481597337937,188.988333333333,0.83729549114475,0.00443040835577902,0.840927969771851,0.00444962900587435
0.0398454286476977,0.0390646916700702,0.0498239455367972,0.200275525785687,0.21594544050673,0.0156699147210429,0.0175781989570182,0.0192476056763818,0.00166940671936363,188.988333333333,1.27483380639935,0.00674556880794765,1.27287163033711,0.00673518628312387
0.0446236820823578,0.0438646984096093,0.0516910207130055,0.136722752485123,0.151405837908459,0.0146830854233357,0.0124334894643239,0.0139154694987328,0.00148198003440899,215.986666666667,1.23932608741616,0.00573797497106068,1.23880778454957,0.00573557527262287
0.0432991864293343,0.0425482725646732,0.0516910207130055,0.162346074190789,0.176873043368476,0.0145269691776872,0.01505021930885,0.0165983105741918,0.00154809126534181,215.986666666667,1.22615095646384,0.00567697522901338,1.2254612524044,0.00567378195754861
0.0424790163233526,0.0418433196845879,0.0516910207130055,0.178212855203594,0.1905108642194,0.0122980090158062,0.016743359625865,0.0181030238704297,0.00135966424456474,215.986666666667,1.03803593422991,0.004806018585545,1.03969946824901,0.00481372060736316
0.0419013297299115,0.0416326244370353,0.0516910207130055,0.189388618140227,0.194586915429964,0.00519829728973672,0.017976900745564,0.0185611090670098,0.000584208321445772,215.986666666667,0.438789953468425,0.00203156037472263,0.445865498348163,0.0020643195491149
0.0415916917116936,0.0404175599558208,0.0516910207130055,0.195378788462788,0.218093212354544,0.0227144238917552,0.0186501033644729,0.0212875915951565,0.0026374882306836,215.986666666667,1.91701946456686,0.00887563799262388,1.90368397811247,0.00881389581816379
0.0412920598274812,0.0404342370733686,0.0516910207130055,0.201175382921156,0.217770581512326,0.0165951985911695,0.019311222703588,0.0212487955425043,0.0019375728389163,215.986666666667,1.40069011381113,0.00648507676620992,1.39701229250752,0.00646804876461906
0.0410573123449203,0.0404260460679909,0.0516910207130055,0.20571674192941,0.217929042406786,0.012212300477376,0.019832519821112,0.0212678503147093,0.00143533049359727,215.986666666667,1.03080227009545,0.00477252733237598,1.03232855732221,0.00477959391315301
0.040573407231466,0.0403131916665012,0.0516910207130055,0.215078234637031,0.220112292029892,0.00503405739286027,0.0209290269018113,0.0215303840103371,0.000601357108525796,215.986666666667,0.424926648751685,0.00196737444634708,0.432027714352832,0.0020002517795211
0.0408961655174476,0.0399237558036441,0.0516910207130055,0.208834243291348,0.227646209091026,0.0188119657996783,0.0201957076665813,0.0224405043425677,0.0022447966759864,215.986666666667,1.58775112776289,0.00735115344047269,1.58077615885586,0.00731885992432803
0.0406283181280065,0.0399219918915899,0.0516910207130055,0.214015943821662,0.227680333239278,0.0136643894176165,0.0208042672336454,0.0224447043035856,0.00164043706994018,215.986666666667,1.15335413329519,0.00533993209439713,1.15325516041768,0.00533947385834471
0.0404205188199127,0.0399024273132861,0.0516910207130055,0.218035970999061,0.228058824088055,0.0100228530889941,0.0212807083764724,0.0224912885230282,0.00121058014655576,215.986666666667,0.84601155858519,0.00391696196641084,0.849603490978527,0.00393359230961106
0.0399923005777246,0.039779750431684,0.0516910207130055,0.226320161101741,0.230432096658609,0.00411193555686817,0.0222772958773591,0.0227833881882678,0.000506092310908705,215.986666666667,0.347090978834837,0.00160700187743767,0.354649338129107,0.00164199644173609
0.0404781052581625,0.0396641507532416,0.0516910207130055,0.216921919903621,0.232668455640264,0.0157465357366433,0.0211467447893,0.0230586366860602,0.00191189189676021,215.986666666667,1.32907229581041,0.00615349232580905,1.32644186843635,0.00614131366953061
0.0402333062928446,0.0396435410622536,0.0516910207130055,0.221657732080304,0.23306716494613,0.011409432865826,0.0217162217100267,0.0231077093700057,0.00139148765997906,215.986666666667,0.96304080156562,0.00445879746388181,0.965351154477323,0.00446949420246924
0.0400425567520242,0.0396103934127712,0.0516910207130055,0.225347919238331,0.233708430083192,0.00836051084486121,0.0221599632143889,0.0231866355473819,0.00102667233299307,215.986666666667,0.705703335545802,0.00326734676004291,0.710661863909031,0.00329030432700644
0.0401934836869957,0.0394960974932377,0.0516910207130055,0.222428129052537,0.235919566910381,0.0134914378578436,0.0218088612149556,0.023458990903065,0.00165012968810935,215.986666666667,1.13875779586305,0.00527235228654415,1.13884753841809,0.00527276778698416
0.039964346944682,0.0394596009335338,0.0516910207130055,0.226860944252413,0.236625619126036,0.00976467487362295,0.0223438548471287,0.0235478658948547,0.00120401104772594,215.986666666667,0.82422058892638,0.00381607161982088,0.828023744965143,0.00383367991063558
0.0397845395360679,0.0394147683204395,0.0516910207130055,0.230339447987373,0.237492938294353,0.00715349030698016,0.0227719850961036,0.0236570405171475,0.000885055421043959,215.986666666667,0.603823566954879,0.00279565204775702,0.60964201768524,0.00282259098255405
0.0399841557374346,0.0393743269284338,0.0516910207130055,0.226477728899353,0.238275306130157,0.0117975772308038,0.0222966891411191,0.0237555218099496,0.00145883266883056,215.986666666667,0.995800076648575,0.00461047013696173,0.997687599526599,0.00461920920825328
0.0397659754741324,0.0393248257692268,0.0516910207130055,0.230698583126889,0.239232941683183,0.00853435855629385,0.0228161870370562,0.0238760650927628,0.00105987805570661,215.986666666667,0.720376962059425,0.00333528440980658,0.725182298098386,0.0033575327092647
0.0398221237572779,0.0392800316142612,0.0516910207130055,0.229612354177045,0.24009951685132,0.0104871626742758,0.0226824952240889,0.023985146063328,0.0013026508392391,215.986666666667,0.885200311621729,0.00409840257865483,0.888350688043462,0.00411298855505029
0.0396922022725673,0.039203952854107,0.0516910207130055,0.232125778808992,0.241571315223744,0.00944553641475163,0.0229918446442549,0.0241704100783184,0.00117856543406347,215.986666666667,0.79728425123411,0.00369135865439584,0.801349831095371,0.0037101819453147
0.0464683713275631,0.0457315066996134,0.0532400489624895,0.127191423878993,0.141031843681554,0.013840419802561,0.0124545373627384,0.0139407226352059,0.00148618527246752,242.985,1.20321807273798,0.00495182037054956,1.20347008381444,0.00495285751719011
0.0441844635577663,0.043518891705157,0.0502414686443307,0.120557882761016,0.133805342888444,0.0132474601274288,0.0125296071730666,0.0140061740133807,0.0014765668403141,182.23875,1.08681070920628,0.00596366419988218,1.08820887780099,0.00597133638044046
0.0451812485127441,0.0444486885608673,0.0532400489624895,0.151367262179327,0.165126827885079,0.0137595657057515,0.0150770723432567,0.0166293020094298,0.00155222966617313,242.985,1.19618990463608,0.0049228960826227,1.19627737812857,0.00492325607806479
0.0430206571403514,0.0423571549432794,0.0502414686443307,0.143722142262538,0.156928408221224,0.0132062659586856,0.015139521306852,0.0166897379328132,0.00155021662596118,182.23875,1.08343156706488,0.00594512180897246,1.08464278470045,0.00595176813219172
0.0440839895870303,0.0434209720951139,0.0532400489624895,0.171976915008288,0.184430274928815,0.0124533599205278,0.0174215957038031,0.0188919590950869,0.00147036339128374,242.985,1.0826470640732,0.00445561275005948,1.08406685705883,0.00446145588023469
0.0420659074186658,0.0414696637828238,0.0502414686443307,0.162725363056987,0.174592922902082,0.0118675598450944,0.0173826233053802,0.0188304065003101,0.00144778319492989,182.23875,0.973616073505562,0.0053425304635022,0.976068877335409,0.00535598975155069
0.0430665356063014,0.0427628599834858,0.0532400489624895,0.191087603306974,0.196791497813713,0.00570389450673908,0.0196941474231408,0.0203931138902276,0.000698966467086788,242.985,0.495894837626926,0.00204084547452281,0.5026287901186,0.00206855892387843
0.0415164463312498,0.0412631302063881,0.0502414686443307,0.17366176882382,0.178703741753691,0.0050419729298709,0.0187150885907771,0.0193432764815894,0.00062818789081228,182.23875,0.413659994417074,0.00226987945438099,0.420880562669327,0.0023095009303418
0.042697379341972,0.0413330465551264,0.0532400489624895,0.198021411061161,0.223647472896808,0.0256260618356467,0.0205445355545654,0.0238038812220032,0.00325934566743787,242.985,2.22745857776459,0.00916706207282173,2.20800257891777,0.00908699129130508
0.0412194419232851,0.0400966488112985,0.0502414686443307,0.179573307956309,0.201921243681179,0.0223479357248703,0.0194517644539755,0.0223151100603094,0.00286334560633382,182.23875,1.83320831290101,0.0100593771242451,1.82182479531553,0.00999691226654885
0.0423477804650289,0.0413493235729046,0.0532400489624895,0.20458787528792,0.22334174406869,0.0187538687807691,0.0213608735363523,0.0237636918659944,0.00240281832964208,242.985,1.63028216090962,0.00670939424618646,1.62324066522123,0.00668041510883895
0.0409325702607368,0.0401111968690612,0.0502414686443307,0.185283166172818,0.201631680932413,0.0163485147595949,0.0201679527005222,0.0222772935921551,0.00210934089163292,182.23875,1.34117764998244,0.00735945373847461,1.33854758494692,0.00734502176374083
0.0420725982727296,0.0413367006783181,0.0532400489624895,0.209756581884962,0.223578838038972,0.0138222561540098,0.0220115095675847,0.0237948588777475,0.00178334931016275,242.985,1.20163921563718,0.00494532261512925,1.20124971102672,0.00494371961654719
0.0407070532011665,0.0401019152762566,0.0502414686443307,0.189771829933163,0.201816420611708,0.0120445906785449,0.0207407404729376,0.0223014203219525,0.00156067984901495,182.23875,0.988138310724685,0.00542221843995684,0.990249524046043,0.00543380331595801
0.041501507294944,0.0411967761214219,0.0532400489624895,0.220483299626863,0.22620702038709,0.00572372076022724,0.0233880156865896,0.0241403446361392,0.00075232894954964,242.985,0.497618488439134,0.00204793912562147,0.504307989708463,0.00207546963684369
0.0402398633432255,0.0399896433080266,0.0502414686443307,0.199070719287856,0.20405106803065,0.00498034874279412,0.0219428357764036,0.0225938805033016,0.000651044726898007,182.23875,0.408604228130495,0.00224213691177367,0.415828915692346,0.00228178099165159
0.0418732102507489,0.0407269015200176,0.0532400489624895,0.213501657741696,0.235032605835658,0.0215309480939612,0.0224896102788524,0.0253155831081544,0.00282597282930196,242.985,1.87162512393359,0.00770263647522931,1.85975743168045,0.00765379522061219
0.0405498363990343,0.0396121627199053,0.0502414686443307,0.192901053786971,0.211564395134872,0.0186633413479006,0.0211400533322448,0.0235976538471437,0.00245760051489891,182.23875,1.53103695263261,0.00840127005169106,1.52524615137489,0.00836949414641445
0.0415572812368501,0.0407231344808911,0.0532400489624895,0.219435705888823,0.235103361576868,0.0156676556880453,0.0232532101645008,0.0253250922287589,0.00207188206425808,242.985,1.36204450353531,0.00560546743023358,1.35922316464344,0.00559385626538034
0.040291243352553,0.039609250916593,0.0502414686443307,0.198048057914417,0.21162235130914,0.0135742933947234,0.0218092777085031,0.0236053967368162,0.00179611902831308,182.23875,1.1136205873487,0.00611077823650955,1.11415296113642,0.00611369953501337
0.041311195174695,0.040698383223015,0.0532400489624895,0.224057904157807,0.235568260808903,0.0115103566510953,0.0238578341585548,0.0253875717221643,0.00152973756360946,242.985,1.00067353505732,0.00411825229976057,1.00270931833655,0.00412663052590306
0.0400899813747317,0.0395891739441313,0.0502414686443307,0.202053951516891,0.212021960894678,0.00996800937778668,0.0223324415080332,0.0236587841967714,0.00132634268873818,182.23875,0.817788024556008,0.00448745409280961,0.821716703651606,0.00450901196178972
0.0408011531389026,0.040548645153991,0.0532400489624895,0.233637948611781,0.238380768910266,0.004742820298485,0.0251281500671474,0.0257655548833814,0.000637404816233967,242.985,0.412340720908124,0.00169698014654453,0.419557055413389,0.00172667882961248
0.0413708736418672,0.04040370216985,0.0532400489624895,0.22293697229664,0.241103211638354,0.0181662393417139,0.0237104828933589,0.0261371360433641,0.00242665315000515,242.985,1.57921069007425,0.006499210610014,1.57271127460985,0.00647246239319236
0.0401439826566965,0.0393553849425854,0.0502414686443307,0.20097911665593,0.216675268368647,0.0156961517127162,0.0221920696595696,0.024289105165525,0.00209703550595532,182.23875,1.28766893162772,0.0070658349644503,1.28571701225158,0.00705512418325729
0.0410801029259136,0.0403778984883865,0.0532400489624895,0.228398475838052,0.24158787838766,0.0131894025496081,0.0244284207846604,0.026203800112621,0.00177537932796068,242.985,1.14662855733622,0.00471892733023119,1.14677312514328,0.00471952229620461
0.0399063201175385,0.0393341319223375,0.0502414686443307,0.205709522545146,0.217098285864381,0.0113887633192342,0.0228154484465754,0.0243468901755218,0.0015314417289464,182.23875,0.93433901511682,0.00512700517928717,0.93699540372284,0.00514158159953819
0.0408527140607865,0.0403372497583798,0.0532400489624895,0.232669487408445,0.2423513774978,0.00968189008935505,0.0249979950546247,0.0263088165133312,0.00131082145870649,242.985,0.841723380653506,0.00346409605800155,0.845438628414845,0.00347938608726813
0.0403762502937202,0.0401639097128317,0.0532400489624895,0.241618836185377,0.245607198048796,0.00398836186341817,0.0262080582400334,0.0267566422554741,0.000548584015440678,242.985,0.346748877998582,0.00142703820399853,0.354337729326004,0.00145826997273908
0.0410246275214085,0.0401914573966756,0.0532400489624895,0.22944046219205,0.245089773959587,0.0156493117675368,0.0245653943268511,0.0266854725386168,0.00212007821176571,242.985,1.36045006237557,0.00559890553892452,1.35750793897123,0.00558679728778001
0.0398657930538096,0.0391879316587549,0.0502414686443307,0.206516168226941,0.220008237892606,0.0134920696656651,0.0229232155412431,0.0247443952639332,0.00182117972269008,182.23875,1.10687586111689,0.00607376785188052,1.10743155125596,0.0060768170943664
0.0407510635657138,0.0401466736667828,0.0532400489624895,0.234578773689237,0.245930940163705,0.011352166474468,0.0252545909605111,0.0268011717529084,0.00154658079239723,242.985,0.986922177518516,0.00406165885761885,0.989046922266827,0.00407040320294186
0.0405356472753998,0.040092000759896,0.0532400489624895,0.238624906149891,0.246957853323106,0.00833294717321527,0.0257983653721973,0.0269424197549165,0.00114405438271928,242.985,0.724454958056256,0.00298148016567383,0.729291963411715,0.0030013867663095
0.040080215709988,0.0398973406163717,0.0532400489624895,0.247179210180165,0.250614126134979,0.00343491595481417,0.026972866549277,0.027451490458741,0.00047862390946405,242.985,0.298632602864524,0.00122901661775222,0.306458895520165,0.00126122557162033
0.0407669196655071,0.040035321014587,0.0532400489624895,0.234280950901648,0.248022460633084,0.0137415097314354,0.0252145654762536,0.0270888524440693,0.0018742869678157,242.985,1.19462040351378,0.00491643683154837,1.19408346099581,0.00491422705515078
0.0405053608810939,0.0399748026111901,0.0532400489624895,0.239193771034431,0.249159168892679,0.00996539785824794,0.0258748171865972,0.0272467153447266,0.00137189815812943,242.985,0.866369347724323,0.003565526051914,0.869803344916147,0.00357965859998003
0.0402981618896416,0.0399086389094847,0.0532400489624895,0.243085559180573,0.250401911959124,0.0073163527785513,0.0264098004133361,0.0274216227892366,0.00101182237590048,242.985,0.636077013557091,0.00261776246911163,0.641669869271594,0.00264077975706975
0.0405650266403818,0.0399124745294049,0.0532400489624895,0.238073077863581,0.250329868074964,0.0122567902113829,0.025724203168004,0.0274114831135374,0.00168727994553347,242.985,1.06555977702241,0.00438529035546397,1.06669016036117,0.00438994242591588
0.0403122687964448,0.0398390601820071,0.0532400489624895,0.242820591227348,0.251708798951783,0.00888820772443555,0.026373355078454,0.0276055580453013,0.00123220296684731,242.985,0.772726083261359,0.00318013903434928,0.77709521877106,0.0031981201258146
0.0401112704191995,0.0397637839406592,0.0532400489624895,0.246595914149889,0.253122701508501,0.00652678735861259,0.0268926363972904,0.0278045549978161,0.000911918600525734,242.985,0.567434985971924,0.0023352675513794,0.573564631411975,0.0023604939869209
0.0404011245570238,0.0398116784000336,0.0532400489624895,0.241151626560513,0.25222310693059,0.0110714803700768,0.0261437953318927,0.027677943316797,0.00153414798490431,242.985,0.962522216537636,0.00396124129694276,0.964892316359223,0.00397099539625583
0.040155237680554,0.0397277847034255,0.0532400489624895,0.2457700835541,0.253798869880532,0.00802878632643154,0.0267790465376373,0.0278997209940735,0.00112067445643626,242.985,0.698012790530664,0.0028726579440322,0.703070917566542,0.00289347456660511
0.0399594146732988,0.0396454874671507,0.0532400489624895,0.249448198264198,0.255344646751111,0.00589644848691333,0.0272873942188445,0.0281172783392044,0.000829884120359965,242.985,0.512635039878343,0.0021097394484365,0.519178188434758,0.00213666764794023
0.0402646323386128,0.0397266992913428,0.0532400489624895,0.243715339800279,0.253819257015851,0.0101039172155721,0.0264964243439212,0.0279025903415967,0.00140616599767548,242.985,0.878411096157866,0.00361508363132648,0.881713191185721,0.00362867333862469
0.0400244862769808,0.0396343875327617,0.0532400489624895,0.248225967914113,0.255553135184261,0.00732716727014843,0.0271168440970892,0.0281466216363321,0.00102977753924295,242.985,0.637017181932235,0.00262163171361292,0.642602309605686,0.00264461719696971
0.0401488373780808,0.0396537585405253,0.0532400489624895,0.245890299493003,0.255189292397841,0.00929899290483826,0.0267955817831195,0.028095413294323,0.0012998315112035,242.985,0.808437054450503,0.00332710683560921,0.812460574095287,0.00334366555176364
0.0399138076744873,0.0395548015538188,0.0532400489624895,0.250304827807187,0.257047986907612,0.00674315910042541,0.0274079588699791,0.0283570116211264,0.000949052751147369,242.985,0.586245654615249,0.00241268248910529,0.592236096338612,0.00243733603448201
0.0458654877175734,0.0452163257156093,0.0517161528269899,0.113130323691887,0.125682726886607,0.0125524031947193,0.0125455972816395,0.0140260931027588,0.00148049582111935,202.4875,1.06002143828123,0.00523499691724789,1.06194601321744,0.00524450157771437
0.0438318099939391,0.0432394648513146,0.0491284866684948,0.107812738265197,0.119869798899314,0.012057060634117,0.0126138264120599,0.0140881518191051,0.0014743254070452,161.99,0.967248697977721,0.00597103955785988,0.969998461926933,0.00598801445723151
0.044729464188122,0.0440798950418681,0.0517161528269899,0.13509683642248,0.147657112288841,0.0125602758663612,0.0151610970156956,0.0167098233691105,0.00154872635341496,202.4875,1.06068619731257,0.00523827988054855,1.06245383505959,0.00524700949470754
0.042794199198755,0.0422001754368016,0.0491284866684948,0.128933087487139,0.14102431606419,0.0120912285770509,0.015219905692539,0.0167638651415837,0.00154395944904467,161.99,0.969989472289535,0.00598795896221702,0.972585764236522,0.00600398644506773
0.0437551068624538,0.043164026658959,0.0517161528269899,0.153937319954343,0.165366634997791,0.011429315043448,0.0175024283988607,0.0189692924985948,0.00146686409973409,202.4875,0.965187904075165,0.00476665425804144,0.96794977817681,0.00478029398445242
0.0419023659342833,0.0413608362463899,0.0491284866684948,0.147086165771222,0.158108888525689,0.0110227227544671,0.0175519540993015,0.0190138918449396,0.00146193774563818,161.99,0.884278464596048,0.00545884600651922,0.887718848656257,0.00548008425616555
0.0426297891526033,0.042345609198822,0.0517161528269899,0.175696821547881,0.181191815630908,0.00549499408302715,0.0203260570645067,0.0210610642831397,0.000735007218632951,202.4875,0.464059250534499,0.00229179208857089,0.470999592446529,0.00232606749772963
0.0412201787202511,0.040979353231609,0.0491284866684948,0.160971942848691,0.165873894953734,0.00490195210504212,0.0193995865266439,0.0200612231105575,0.000661636583913647,161.99,0.393263226240785,0.00242770063732813,0.40061335650336,0.00247307461265115
0.0422796081679433,0.0409854796096259,0.0517161528269899,0.182468032581917,0.207491714498991,0.0250236819170743,0.0212334781241553,0.0247029058978276,0.0034694277736723,202.4875,2.11286211836385,0.0104345311111246,2.09622569698103,0.0103523708721824
0.0409331323712514,0.0398512043645483,0.0491284866684948,0.166814710832502,0.188837127561998,0.0220224167294965,0.0201908143351004,0.0232757470951599,0.00308493276005946,161.99,1.76649548395902,0.0109049662569234,1.75661039388721,0.010843943415564
0.041947456710195,0.0409991581969244,0.0517161528269899,0.188890618942109,0.207227220979059,0.01833660203695,0.0221041819947802,0.0246647749643804,0.00256059296960018,202.4875,1.54839145823618,0.00764684959928973,1.5428233753644,0.00761935119631777
0.0406561915212729,0.0398637580614735,0.0491284866684948,0.172451783511887,0.188581599704812,0.0161298161929253,0.0209672841713822,0.0232389289090193,0.00227164473763703,161.99,1.29392621193053,0.00798769190647897,1.2920790245055,0.00797628881107167
0.0416851002850239,0.040985365621081,0.0517161528269899,0.193963626326258,0.207493918617795,0.0135302922915367,0.022804651838209,0.0247032236564911,0.00189857181828214,202.4875,1.14259219912812,0.00564277893266558,1.14301542101553,0.00564486904631414
